Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
Classe;08.924.783/0001-01;2026-06-01;2;2026-07-31;BC FUND FII;2007-07-20;INVESTIDORES EM GERAL;BRBRCRCTF000;26638202;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.924.783/0001-01;2026-07-01;1;2026-08-14;BC FUND FII;2007-07-20;INVESTIDORES EM GERAL;BRBRCRCTF000;26638202;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.971.868/0001-40;2026-01-01;1;2026-02-06;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO GRANDE;2024-12-20;INVESTIDOR PROFISSIONAL;;27423.30802067;S;N;;Outros;Ativa;Indeterminado;;30/06;N;S;N;N;S;INTRA INVESTIMENTOS DTVM LTDA;15489568000195;RUA JOAQUIM FLORIANO;1120;5º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04534004;(11) 31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br
Classe;08.971.868/0001-40;2026-02-01;1;2026-03-03;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO GRANDE;2024-12-20;INVESTIDOR PROFISSIONAL;;27423.30802067;S;N;;Outros;Ativa;Indeterminado;;30/06;N;S;N;N;S;INTRA INVESTIMENTOS DTVM LTDA;15489568000195;RUA JOAQUIM FLORIANO;1120;5º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04534004;(11) 31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br
Classe;08.971.868/0001-40;2026-03-01;1;2026-04-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO GRANDE;2024-12-20;INVESTIDOR PROFISSIONAL;;27423.30802067;S;N;;Outros;Ativa;Indeterminado;;30/06;N;S;N;N;S;INTRA INVESTIMENTOS DTVM LTDA;15489568000195;RUA JOAQUIM FLORIANO;1120;5º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04534004;(11) 31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br
Classe;08.971.868/0001-40;2026-04-01;1;2026-05-06;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO GRANDE;2024-12-20;INVESTIDOR PROFISSIONAL;;27423.30802067;S;N;;Outros;Ativa;Indeterminado;;30/06;N;S;N;N;S;INTRA INVESTIMENTOS DTVM LTDA;15489568000195;RUA JOAQUIM FLORIANO;1120;5º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04534004;(11) 31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br
Classe;08.971.868/0001-40;2026-05-01;1;2026-06-08;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO GRANDE;2024-12-20;INVESTIDOR PROFISSIONAL;;27423.30802067;S;N;;Outros;Ativa;Indeterminado;;30/06;N;S;N;N;S;INTRA INVESTIMENTOS DTVM LTDA;15489568000195;RUA JOAQUIM FLORIANO;1120;5º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04534004;(11) 31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br
Classe;08.971.868/0001-40;2026-06-01;2;2026-08-05;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO GRANDE;2024-12-20;INVESTIDOR PROFISSIONAL;;27423.30802067;S;N;;Outros;Ativa;Indeterminado;;30/06;N;S;N;N;S;INTRA INVESTIMENTOS DTVM LTDA;15489568000195;RUA JOAQUIM FLORIANO;1120;5º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04534004;(11) 31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br
Classe;08.971.868/0001-40;2026-07-01;1;2026-08-07;FUNDO DE INVESTIMENTO IMOBILIÁRIO RIO GRANDE;2024-12-20;INVESTIDOR PROFISSIONAL;;27423.30802067;S;N;;Outros;Ativa;Indeterminado;;30/06;N;S;N;N;S;INTRA INVESTIMENTOS DTVM LTDA;15489568000195;RUA JOAQUIM FLORIANO;1120;5º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04534004;(11) 31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br
Classe;09.006.914/0001-34;2026-01-01;1;2026-02-12;RB CAPITAL RENDA II - FII;2024-08-30;INVESTIDORES EM GERAL;BRRBRDCTF008;1851786;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;09.006.914/0001-34;2026-02-01;1;2026-03-12;RB CAPITAL RENDA II - FII;2024-08-30;INVESTIDORES EM GERAL;BRRBRDCTF008;1851786;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;09.006.914/0001-34;2026-03-01;1;2026-04-13;RB CAPITAL RENDA II - FII;2024-08-30;INVESTIDORES EM GERAL;BRRBRDCTF008;1851786;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;09.006.914/0001-34;2026-04-01;1;2026-05-13;RB CAPITAL RENDA II - FII;2024-08-30;INVESTIDORES EM GERAL;BRRBRDCTF008;1851786;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;09.006.914/0001-34;2026-05-01;1;2026-06-15;RB CAPITAL RENDA II - FII;2024-08-30;INVESTIDORES EM GERAL;BRRBRDCTF008;1851786;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;09.006.914/0001-34;2026-06-01;1;2026-07-13;RB CAPITAL RENDA II - FII;2024-08-30;INVESTIDORES EM GERAL;BRRBRDCTF008;1851786;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;09.006.914/0001-34;2026-07-01;1;2026-08-13;RB CAPITAL RENDA II - FII;2024-08-30;INVESTIDORES EM GERAL;BRRBRDCTF008;1851786;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;.BANCO DAYCOVAL S/A;62232889000190;Avenida Paulista;1793;2º Andar;Bela Vista;São Paulo;SP;01311200;0300 111 0500;11 3563-4389;11 3563-4318;www.daycoval.com.br/investimentos/servicos-fiduciarios;informes.regulatorios@bancodaycoval.com.br
Classe;09.072.017/0001-29;2026-01-01;1;2026-02-13;PÁTRIA ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2008-04-17;INVESTIDORES EM GERAL;BRHGRECTF006;11817767;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 ANDAR;Botafogo;Rio de Janeiro;RJ;222050-906;(11) 3524-8888;;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
Classe;09.072.017/0001-29;2026-02-01;1;2026-03-13;PÁTRIA ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2008-04-17;INVESTIDORES EM GERAL;BRHGRECTF006;11817767;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 ANDAR;Botafogo;Rio de Janeiro;RJ;222050-906;(11) 3524-8888;;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
Classe;09.072.017/0001-29;2026-03-01;1;2026-04-15;PÁTRIA ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2008-04-17;INVESTIDORES EM GERAL;BRHGRECTF006;11817767;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 ANDAR;Botafogo;Rio de Janeiro;RJ;222050-906;(11) 3524-8888;;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
Classe;09.072.017/0001-29;2026-04-01;1;2026-05-15;PÁTRIA ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2008-04-17;INVESTIDORES EM GERAL;BRHGRECTF006;11817767;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 ANDAR;Botafogo;Rio de Janeiro;RJ;222050-906;(11) 3524-8888;;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
Classe;09.072.017/0001-29;2026-05-01;1;2026-06-15;PÁTRIA ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2008-04-17;INVESTIDORES EM GERAL;BRHGRECTF006;11817767;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 ANDAR;Botafogo;Rio de Janeiro;RJ;222050-906;(11) 3524-8888;;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
Classe;09.072.017/0001-29;2026-06-01;1;2026-07-15;PÁTRIA ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2008-04-17;INVESTIDORES EM GERAL;BRHGRECTF006;11817767;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 ANDAR;Botafogo;Rio de Janeiro;RJ;222050-906;(11) 3524-8888;;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
Classe;09.072.017/0001-29;2026-07-01;1;2026-08-14;PÁTRIA ESCRITÓRIOS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2008-04-17;INVESTIDORES EM GERAL;BRHGRECTF006;11817767;N;N;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 ANDAR;Botafogo;Rio de Janeiro;RJ;222050-906;(11) 3524-8888;;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc
Classe;09.150.967/0001-24;2026-01-01;2;2026-07-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV;2007-12-17;INVESTIDOR QUALIFICADO;;73304.97449994;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;OSLO CAPITAL DTVM;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543120;35133144;;;www.oslodtvm.com;fiduciario@oslodtvm.com
Classe;09.150.967/0001-24;2026-02-01;2;2026-07-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV;2007-12-17;INVESTIDOR QUALIFICADO;;73304.97449994;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;OSLO CAPITAL DTVM;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543120;35133144;;;www.oslodtvm.com;fiduciario@oslodtvm.com
Classe;09.150.967/0001-24;2026-03-01;2;2026-07-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV;2007-12-17;INVESTIDOR QUALIFICADO;;73304.97449994;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;OSLO CAPITAL DTVM;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543120;35133144;;;www.oslodtvm.com;fiduciario@oslodtvm.com
Classe;09.150.967/0001-24;2026-04-01;2;2026-07-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV;2007-12-17;INVESTIDOR QUALIFICADO;;73304.97449994;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;OSLO CAPITAL DTVM;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543120;35133144;;;www.oslodtvm.com;fiduciario@oslodtvm.com
Classe;09.150.967/0001-24;2026-05-01;1;2026-06-10;FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV;2007-12-17;INVESTIDOR QUALIFICADO;;73304.97449994;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;OSLO CAPITAL DTVM;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543120;35133144;;;www.oslodtvm.com;fiduciario@oslodtvm.com
Classe;09.150.967/0001-24;2026-06-01;1;2026-07-09;FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV;2007-12-17;INVESTIDOR QUALIFICADO;;73305;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;OSLO CAPITAL DTVM;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543120;35133144;;;www.oslodtvm.com;fiduciario@oslodtvm.com
Classe;09.150.967/0001-24;2026-07-01;1;2026-08-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV;2007-12-17;INVESTIDOR QUALIFICADO;;73305;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;OSLO CAPITAL DTVM;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543120;35133144;;;www.oslodtvm.com;fiduciario@oslodtvm.com
Classe;09.276.964/0001-31;2026-01-01;1;2026-03-02;FII PLANNER 0418 - PROPERTY INVEST FII;2008-01-11;INVESTIDOR QUALIFICADO;0;1206868.34768904;N;N;;Shoppings;Definida;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br
Classe;09.276.964/0001-31;2026-02-01;1;2026-03-03;FII PLANNER 0418 - PROPERTY INVEST FII;2008-01-11;INVESTIDOR QUALIFICADO;0;1206868.34768904;N;N;;Shoppings;Definida;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br
Classe;09.276.964/0001-31;2026-03-01;1;2026-04-02;FII PLANNER 0418 - PROPERTY INVEST FII;2008-01-11;INVESTIDOR QUALIFICADO;0;1206868.34768904;N;N;;Shoppings;Definida;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br
Classe;09.276.964/0001-31;2026-04-01;1;2026-05-05;FII PLANNER 0418 - PROPERTY INVEST FII;2008-01-11;INVESTIDOR QUALIFICADO;BRPRPYCTF008;1206868.34768904;N;N;;Shoppings;Definida;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br
Classe;09.276.964/0001-31;2026-05-01;1;2026-06-17;FII PLANNER 0418 - PROPERTY INVEST FII;2008-01-11;INVESTIDOR QUALIFICADO;BRPRPYCTF008;1206868.34768904;N;N;;Shoppings;Definida;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br
Classe;09.276.964/0001-31;2026-06-01;1;2026-07-06;FII PLANNER 0418 - PROPERTY INVEST FII;2008-01-11;INVESTIDOR QUALIFICADO;BRPRPYCTF008;1206868.34768904;N;N;;Shoppings;Definida;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br
Classe;09.276.964/0001-31;2026-07-01;1;2026-08-04;FII PLANNER 0418 - PROPERTY INVEST FII;2008-01-11;INVESTIDOR QUALIFICADO;BRPRPYCTF008;1206868.34768904;N;N;;Shoppings;Definida;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br
Classe;09.326.861/0001-39;2026-01-01;1;2026-02-12;SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO;2008-01-17;INVESTIDORES EM GERAL;BRWPLZCTF004;1186683;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;09.326.861/0001-39;2026-02-01;1;2026-03-12;SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO;2008-01-17;INVESTIDORES EM GERAL;BRWPLZCTF004;1186683;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;09.326.861/0001-39;2026-03-01;1;2026-04-14;SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO;2008-01-17;INVESTIDORES EM GERAL;BRWPLZCTF004;1186683;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;09.326.861/0001-39;2026-04-01;1;2026-05-12;SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO;2008-01-17;INVESTIDORES EM GERAL;BRWPLZCTF004;1186683;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;09.326.861/0001-39;2026-05-01;1;2026-06-12;SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO;2008-01-17;INVESTIDORES EM GERAL;BRWPLZCTF004;1186683;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
