Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;_data;_versao;_cnpj;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Patrimonio_Liquido;Valor_Patrimonial_Cotas;Cotas_Emitidas;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes;Percentual_Despesas_Taxa_Administracao
Classe;16.929.519/0001-99;2026-07-01;1;2026-08-13;HEDGE REALTY DEVELOPMENT FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-12-20;INVESTIDOR QUALIFICADO;BRHRDFCTF000;1517425;N;N;;Multicategoria;Ativa;Determinado;2024-12-02;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;16929519000199;825;;12113412.1;7.9828736840371;1517425;-0.000266;0;0;0.000685
Classe;17.007.443/0001-07;2026-07-01;1;2026-08-14;TRANSINC FII RL;2013-08-05;INVESTIDORES EM GERAL;BRTSNCCTF009;1086780;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;17007443000107;109;109;75867982.61;69.809881;1086780;-0.00318;-0.00075;0;0.00073
Classe;17.025.970/0001-44;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIARIO - FII NOVO HORIZONTE;2014-07-28;INVESTIDOR QUALIFICADO;BRNVHOCTF003;41494533;N;N;;Hospital;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9º Andar;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc;2026-07-01;1;17025970000144;1658;1604;688578577.47;16.5944409464736;41494533;0.007226;0.005229;0;9.1486029425225E-05
Classe;17.098.794/0001-70;2026-07-01;1;2026-08-13;CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO;2013-11-12;INVESTIDORES EM GERAL;BRCXRICTF003;1575760;N;S;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;CAIXA ECÔNOMICA FEDERAL;00360305000104;AVENIDA PAULISTA;750;9º ANDAR;BELA VISTA;SÃO PAULO;SP;01310-300;11 3572.4400;;;WWW.CAIXA.GOV.BR;geafi06@caixa.gov.br;2026-07-01;1;17098794000170;1718;;129171961.58;81.9743879651724;1575760;0.000831;0.007873;0;0.001103
Classe;17.144.039/0001-85;2026-07-01;1;2026-08-14;CASTELLO BRANCO OFFICE PARK  - FII;2012-12-17;INVESTIDORES EM GERAL;BRCBOPCTF001;1415000;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 andar;Botafogo;Rio de Janeiro;RJ;222050-903;(11) 3524-8888;;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc;2026-07-01;1;17144039000185;1949;;101633296.4;71.8256511660777;1415000;-0.000451;0.002776;0;0.000695
Classe;17.156.502/0001-09;2026-07-01;1;2026-08-14;POLO CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO;2012-12-12;INVESTIDORES EM GERAL;BRPORDCTF005;37283750;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;1;17156502000109;46513;;355468992.54;9.53415341911691;37283750;0.011128;0.010287;0;9.2E-05
Classe;17.161.979/0001-82;2026-07-01;1;2026-08-14;FII PEDRA NEGRA RENDA IMOBILIÁRIA - RESP. LIMITADA;2012-10-25;INVESTIDORES EM GERAL;BRFPNGCTF005;3043447;N;S;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2026-07-01;1;17161979000182;137;;659005706.58;216.532670547573;3043447;0.017407;0;0;7.7E-05
Classe;17.282.011/0001-04;2026-07-01;2;2026-08-25;GOLDEN FII RL;2013-02-15;INVESTIDOR QUALIFICADO;BRGLDNCTF009;719785;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;2;17282011000104;1;0;672423975;934.20115;719785;-0.025827;0.004799;0;0.001015
Classe;17.308.805/0001-08;2026-07-01;1;2026-08-14;FII SHOP LIGHT RL;2015-06-08;INVESTIDOR QUALIFICADO;BR0LO1CTF007;188400;N;N;;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;17308805000108;1;0;40308752.79;213.95304;188400;0.000945;0.000834;0;0.000741
Classe;17.311.079/0001-74;2026-07-01;1;2026-08-11;FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII SIA CORPORATE;2014-03-19;INVESTIDOR QUALIFICADO;BRSAICCTF009;1429740;N;N;;Escritórios;Definida;Indeterminado;;31/07;N;N;N;N;N;BRB DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;;Centro Empresarial CNC - SAUN Quadra 5, Lote C;5;2 andar;Asa Norte;Brasília;DF;70040-250;61-34092038;;;https://portal.brb.com.br/para-voce/;controladoriaativo@dtvm.brb.com.br;2026-07-01;1;17311079000174;45;30;56604562.4;39.5908083987298;1429740;-0.000793;0;0;0.037873
Classe;17.329.029/0001-14;2026-07-01;1;2026-08-14;RIO BRAVO FUNDOS DE INVESTIMENTO IMOBILIÁRIO - FII;2012-12-17;INVESTIDORES EM GERAL;BRRBFMCTF004;18746075;N;N;;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS - DTVM LTDA;72600026000181;AVENIDA CHEDID JAFET;222;BLOCO B - CONJUNTO 32;VILA OLIMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;RBFF@riobravo.com.br;2026-07-01;1;17329029000114;21058;;231394227.35;12.3436093875651;18746075;-0.00324;0.008645;0;0.000578
Classe;17.374.696/0001-19;2026-07-01;2;2026-08-10;FII PLANNER 2553 - LABINA MULTI ATIVOS FII RL;2013-12-13;INVESTIDORES EM GERAL;;5280066.24543441;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br;2026-07-01;2;17374696000119;1081;1050;544408209.32;103.10632177972;5280066.24543441;-0.011175;0;0;0.00035730860899943
Classe;17.554.274/0001-25;2026-07-01;1;2026-08-14;VINCI SHOPPING CENTERS FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2013-08-07;INVESTIDORES EM GERAL;BRVISCCTF005;28828640.0000073;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;17554274000125;346986;;3327943047.27;115.438780576162;28828640.0000073;0.005932;0.007298;;0.000997051374638743
Classe;17.568.605/0001-86;2026-07-01;1;2026-08-14;MAIS SHOPPING FII RL;2013-01-23;INVESTIDOR QUALIFICADO;BRSHPGCTF000;272684723;N;N;;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;17568605000186;1;0;344393101.67;1.262972;272684723;0.006176;0.004579;0;9.3E-05
Classe;17.590.518/0001-25;2026-07-01;1;2026-08-13;GENERAL SHOPPING ATIVO E RENDA FUNDO DE INVEST IMOB;2013-06-20;INVESTIDORES EM GERAL;BRFIGSCTF009;2850000;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;17590518000125;11054;;199988002.67;70.1712290070175;2850000;0.007571;0.006845;0;0.000324
Classe;17.655.102/0001-48;2026-07-01;1;2026-08-12;PESCARA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-10-22;INVESTIDOR QUALIFICADO;BRPCIVCTF001;156.388577;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;17655102000148;1;;252897117.97;1617107.35413879;156.388577;-0.000342;;;0.000406537294000306
Classe;17.655.115/0001-17;2026-07-01;1;2026-08-14;SAFIRA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2015-05-21;INVESTIDOR QUALIFICADO;;282888.60734723;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;17655115000117;6;;644386042.13;2277.8790852438;282888.60734723;0.006835;;;3.63810332118747E-05
Classe;17.786.606/0001-05;2026-07-01;1;2026-08-12;NF CAPITAL II FUNDO DE INVESTIMENTO IMOBILIÁRIO;2017-04-17;INVESTIDOR PROFISSIONAL;BRGBXRCTF009;18848.02189804;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;FINAXIS CORRETORA;03317692000194;Avenida Paulista;1842;Torre Norte, térro, loja 08;Bela Vista;São Paulo;SP;01310-923;(11) 3526 9001;;;http://finaxis.com.br/;atendimento.regulatorio@finaxis.com.br;2026-07-01;1;17786606000105;1;1;-3123260.36;-165.707593979652;18848.02189804;-0.028489;0;0;0.006014
Classe;17.854.016/0001-64;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO VIDA NOVA - FII;2014-07-01;INVESTIDORES EM GERAL;BRFIVNCTF009;9412630;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;1;17854016000164;4247;;56163065.38;5.96677712605297;9412630;-0.000838;0;0;0.000389
Classe;17.870.926/0001-30;2026-07-01;1;2026-08-12;TIVIO SECURITIES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2018-07-13;INVESTIDORES EM GERAL;BRVOTSCTF007;827913;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;S;N;S;S;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vila Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2026-07-01;1;17870926000130;538;;74687416.64;90.2116727723807;827913;-0.006279;0;0;8.5E-05
Classe;18.085.673/0001-57;2026-07-01;1;2026-08-12;FYTO RECEB FII;2013-10-10;INVESTIDORES EM GERAL;BRNCHBCTF000;15281388;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;18085673000157;10077;10058;152619736.59;9.987295;15281388;0;0;0;0.000909
Classe;18.259.637/0001-62;2026-07-01;1;2026-08-14;ETR PROP FII RL;2013-09-05;INVESTIDOR QUALIFICADO;BRETPPCTF006;185;N;N;;Multicategoria;Definida;Determinado;2026-07-16;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;18259637000162;6;6;30743546.37;166181.33173;185;-0.051785;-0.055076;0;0.000755
Classe;18.265.829/0001-81;2026-07-01;1;2026-08-14;YAGO FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-04-28;INVESTIDOR QUALIFICADO;BRYAGOCTF006;1030.7418;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;18265829000181;6;;-39803456.36;-38616.3211388148;1030.7418;-0.000339;;;-0.0626977423123463
Classe;18.289.950/0001-43;2026-07-01;1;2026-08-12;BIRD FII - FII;2022-09-26;INVESTIDOR PROFISSIONAL;BRBRDFCTF003;62623089.9565228;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vila Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2026-07-01;1;18289950000143;1;;98634652.99;1.57505247758421;62623089.9565228;0.008177;0;0;4.9E-05
Classe;18.307.582/0001-19;2026-07-01;1;2026-08-13;HEDGE TOP FOFII 3 FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-07-08;INVESTIDORES EM GERAL;BRHFOFCTF002;218430000;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;18307582000119;89297;;1666400939.9;7.62899299500984;218430000;0.003733;0.007833;0;0.000455
Classe;18.308.516/0001-63;2026-07-01;1;2026-08-12;BTG HOTEIS FII;2016-04-19;INVESTIDORES EM GERAL;BRBTHICTF004;9218512;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;18308516000163;1767;1751;595451696.88;64.593038;9218512;0;0;0;0.000556
Classe;18.311.024/0001-27;2026-07-01;1;2026-08-14;SPA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2016-08-12;INVESTIDOR QUALIFICADO;BRSPAFCTF007;11270;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9º Andar;Botafogo;Rio de Janeiro;RJ;22250-906;(21) 3923-3000;(21) 3923-3046;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc;2026-07-01;1;18311024000127;1;;12702818.05;1127.13558562555;11270;0.003652;0.003872;0;0.000511697481174266
Classe;18.312.285/0001-61;2026-07-01;1;2026-08-14;PRIME OFFICES I FII;2017-09-21;INVESTIDOR QUALIFICADO;BREZTBCTF005;270365126;N;N;;Escritórios;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;18312285000161;6;0;377149926.45;1.394965;270365126;-0.012671;-0.01232;0;7.9E-05
Classe;18.330.535/0001-96;2026-07-01;1;2026-08-12;FII PETROS;2024-08-13;INVESTIDOR PROFISSIONAL;BRRBCACTF006;538999;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;18330535000196;5;0;279339332.4;518.255753;538999;-2E-06;-2E-06;0;0.00069
Classe;18.369.510/0001-04;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO INFRA REAL ESTATE - FII RL;2013-10-04;INVESTIDOR QUALIFICADO;BRFINFCTF002;820112.7613235;N;N;;Logística;Ativa;Indeterminado;;30/06;S;S;N;S;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3.732;14º andar;Itaim Bibi;São Paulo;SP;04538-132;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2026-07-01;1;18369510000104;4;;94372246.73;115.072281740503;820112.7613235;0.000248;0;0;0.000128
Classe;18.497.672/0001-10;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO POLO ESTOQUE II - FII;2014-05-08;INVESTIDOR QUALIFICADO;BRESTQCTF008;65361974.8481821;N;N;;Residencial;Ativa;Indeterminado;;31/12;N;S;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;1;18497672000110;5;;1005493.1;0.0153834565484823;65361974.8481821;0.007595;0;0;0
Classe;18.647.268/0001-85;2026-07-01;1;2026-08-13;CAM VERA CRUZ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2021-04-01;INVESTIDOR QUALIFICADO;BR0256CTF000;24720;N;N;;Multicategoria;Ativa;Indeterminado;;2026-12-31 00:00:00;N;N;S;N;N;QI CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A;62285390000149;AVENIDA REBOUÇAS;2942;7º AO 12º ANDAR;JARDIM PAULISTANO;SÃO PAULO;SP;05402-500;(11) 2827-3500;;;https://qitech.com.br/dtvm/;fii.adm@qitech.com.br;2026-07-01;1;18647268000185;2;0;17127584.24;692.86344012945;24720;-0.000108;0;0;0
Classe;18.730.914/0001-73;2026-07-01;1;2026-08-14;FII EXCLUSIVO INFRA PATRIMONIAL II RL;2013-09-06;INVESTIDOR PROFISSIONAL;BR082SCTF007;55.1165906;N;N;;Outros;Ativa;Indeterminado;;30/06;N;N;S;N;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3.732;14º andar;Itaim Bibi;São Paulo;SP;04538-132;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2026-07-01;1;18730914000173;1;;78534426.64;1424878.16799031;55.1165906;-0.001369;0;0;5.1E-05
Classe;18.874.954/0001-99;2026-07-01;1;2026-08-10;FII TARANTO;2014-08-04;INVESTIDORES EM GERAL;0;352.186046;N;N;;Shoppings;Definida;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br;2026-07-01;1;18874954000199;1;0;-379306.45;-1077.005901591;352.186046;-0.044699;0;0;-0.986704576207444
Classe;18.874.965/0001-79;2026-07-01;1;2026-08-07;CIDADE FUNDO DE INVESTIEMNTO IMOBILIÁRIO - FII;2014-12-11;INVESTIDOR QUALIFICADO;;166750;N;S;;Shoppings;Ativa;Indeterminado;;31/12;N;N;S;N;N;INTRA INVESTIMENTOS DTVM LTDA;15489568000195;RUA JOAQUIM FLORIANO;1120;5º ANDAR;ITAIM BIBI;SÃO PAULO;SP;04534004;(11) 31985151;;;www.intrainvestimentos.com.br;administracao.fundos@intrainvestimentos.com.br;2026-07-01;1;18874965000179;111;107;169932377.1;1019.08472023988;166750;0.018079;0.009316;0;0.000221
Classe;18.929.353/0001-36;2026-07-01;1;2026-08-14;BRL EDIFÍCIOS COMERCIAIS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-19;INVESTIDOR QUALIFICADO;;45248.7866;N;N;;Escritórios;Ativa;Indeterminado;;31/12;N;N;S;N;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;18929353000136;5;;43315898.28;957.283090548112;45248.7866;-0.004752;;;0.000424265471333543
Classe;18.950.957/0001-64;2026-07-01;1;2026-08-14;CHALLENGER FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2013-09-04;INVESTIDOR QUALIFICADO;BRCHLLCTF003;673924.72377906;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;S;N;N;S;XP INVESTIMENTOS CORRETORA DE CÂMBIO, TÍTULOS E VAL MOB S/A;02332886000104;AVENIDA ATAULFO DE PAIVA;153;5º e 8º andares;LEBLON;RIO DE JANEIRO;RJ;22440-033;(11) 3027-2237;;;www.xpi.com.br;adm.fundos.estruturados@xpi.com.br;2026-07-01;1;18950957000164;2;;3747120534.31;5560.14700469493;673924.72377906;0.005851;0;0;0.000119
Classe;18.979.895/0001-13;2026-07-01;2;2026-08-25;CAPITANIA SEC II FII;2014-08-07;INVESTIDORES EM GERAL;BRCPTSCTF004;363503147;N;N;;Outros;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;2;18979895000113;398167;397573;3109874534.43;8.555289;363503147;0.009269;0.009782;0;0.00068
Classe;19.026.454/0001-60;2026-07-01;1;2026-08-14;BRL LAJES CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2014-12-30;INVESTIDOR QUALIFICADO;;103619.7165;N;N;;Escritórios;Ativa;Indeterminado;;31/12;N;S;N;N;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;19026454000160;1;;177237068.11;1710.45698730511;103619.7165;0.008758;;;6.02678667273515E-05
Classe;19.107.604/0001-60;2026-07-01;1;2026-08-14;OURO REC DESENVOLVIMENTO IMOBILIÁRIO I FII - FII DE RL;2016-03-29;INVESTIDORES EM GERAL;BRORPDCTF005;290000;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;TRUSTEE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;67030395000146;Avenida Brigadeiro Faria Lima;3.732;14º andar;Itaim Bibi;São Paulo;SP;04538-132;0800 930 0930;;;www.trusteedtvm.com.br;ouvidoria@trusteedtvm.com.br;2026-07-01;1;19107604000160;6;;40733736.72;140.461161103448;290000;-0.000273;0;0;0.000245
Classe;19.131.224/0001-60;2026-07-01;1;2026-08-14;SAPUCAÍ RIO FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2014-12-23;INVESTIDOR QUALIFICADO;BR0PF2CTF002;1068.13163403;N;N;;Multicategoria;Definida;Indeterminado;;31/12;N;N;S;N;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;1;19131224000160;1;;52545024.38;49193.3978041177;1068.13163403;-0.030089;0;0;0.000476
Classe;19.213.231/0001-01;2026-07-01;1;2026-08-13;FII AB CAPITAL;2017-12-29;INVESTIDOR PROFISSIONAL;0;213253.23771549;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;REAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS SA;34829992000186;Avenida Brigadeiro Faria Lima;2277;17º andar;Jardim Paulistano;São Paulo;SP;01452-000;(11) 3504-6800;;;www.reag.com.br;informeslegais@reag.com.br;2026-07-01;1;19213231000101;1;1;13048465.2;61.1876534198674;213253.23771549;-0.003881;0;0;0.0546905386236536
