ID_Registro_Fundo;CNPJ_Fundo;Codigo_CVM;Data_Registro;Data_Constituicao;Tipo_Fundo;Denominacao_Social;Data_Cancelamento;Situacao;Data_Inicio_Situacao;Data_Adaptacao_RCVM175;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Patrimonio_Liquido;Data_Patrimonio_Liquido;Diretor;CNPJ_Administrador;Administrador;Tipo_Pessoa_Gestor;CPF_CNPJ_Gestor;Gestor
13274;52757245000161;223539;2023-11-01;2023-10-31;FIDC;SAFRA SELECTION  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA COM RESP. LIMITADA;2024-08-05;Cancelado;2024-08-05;2023-11-01;;;;;MARCIO AURELIO DE NOBREGA;03017677000120;BANCO J. SAFRA S.A.;PJ;62180047000131;SAFRA ASSET MANAGEMENT LTDA.
14166;57325251000163;224745;2024-09-17;2024-09-17;FIDC;ANGICO FIDC SEGMENTO INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2024-12-20;2024-09-17;2026-07-01;2027-06-30;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;60701190000104;ITAU UNIBANCO S.A.
14657;59688936000108;225176;2025-02-27;2025-02-27;FIDC;ITAÚ PIRINEUS III FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA RESP LIMITADA;;Em Funcionamento Normal;2025-04-09;2025-02-27;2026-07-01;2027-06-30;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;40430971000196;ITAU UNIBANCO ASSET MANAGEMENT LTDA.
14686;59773698000120;225206;2025-03-06;2025-03-06;FIDC;ITAÚ PIRINEUS III DISTRIBUIDORES FIC FIDC DE INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-04-24;2025-03-06;2026-07-01;2027-06-30;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;40430971000196;ITAU UNIBANCO ASSET MANAGEMENT LTDA.
15636;63588528000143;225129;2025-11-10;2025-11-06;FIDC;EUGÊNIA FIDC SEGMENTO  INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-11-25;2025-11-10;2026-07-01;2027-06-30;;;CINTIA SANT'ANA DE OLIVEIRA;27652684000162;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;PJ;22119959000183;GENIAL GESTÃO LTDA.
15968;64756178000140;226096;2026-01-28;2026-01-28;FIDC;G5 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA ALLOCATION;;Em Funcionamento Normal;2026-02-05;2026-01-28;2026-03-01;2027-02-28;;;DANIEL DOLL LEMOS;62285390000140;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;09446129000100;G5 ADMINISTRADORA DE RECURSOS LTDA.
16039;65411764000115;226170;2026-03-02;2026-03-02;FIDC;ATENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO INFRAESTRUTURA DE RESP LIMITADA;;Em Funcionamento Normal;2026-04-27;2026-03-02;2026-04-27;2026-12-31;;;ALESSANDRO CHAGAS FARIAS;03502968000104;SANTANDER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;90400888000142;BANCO SANTANDER (BRASIL) S.A.
16056;65505678000171;226188;2026-03-05;2026-03-05;FIDC;ERYTHRINA FIDC SEGMENTO INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-03-23;2026-03-05;2026-07-01;2027-06-30;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;60701190000104;ITAU UNIBANCO S.A.
16781;97525452000129;218075;2017-12-07;2011-08-09;FIDC;G5 SCB II FIF - CLASSE DE  INVESTIMENTO RENDA FIXA INCENTIVADO EM INFRAESTRUTURA CRÉDITO  PRIVADO;2020-02-12;Cancelado;2020-02-12;;2021-03-01;2022-02-28;17510649.90;2020-01-31;DANIEL DOLL LEMOS;62285390000140;QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;09446129000100;G5 ADMINISTRADORA DE RECURSOS LTDA.
28037;01963414000189;22837;2005-03-16;1999-06-01;FI;BB PRIVATE EQUITY INFRAESTRUTURA NORDESTE FUNDO DE INVESTIMENTO EM AÇÕES;2007-02-01;Cancelado;2007-02-01;;2021-10-01;2022-09-30;0.00;2007-01-26;;;;;;
35462;08471087000197;77550;2007-01-30;2007-01-24;FI;SAFRA AÇÕES INFRAESTRUTURA FIF CLASSE DE INVESTIMENTO EM AÇÕES RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2007-01-30;2025-04-23;2026-01-01;2026-12-31;32771159.43;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
36612;08831466000140;85553;2007-05-28;2007-05-28;FI;SÃO LUIZ FIF INVESTIMENTO EM INFRA CIC DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA;;Em Funcionamento Normal;2007-05-28;2024-08-30;2026-04-01;2027-03-31;104567896.35;2024-12-19;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;01638542000157;SAFRA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
39705;10347253000190;115983;2008-10-02;2008-09-29;FI;JLC FIF INVESTIMENTO EM INFRAESTRUTURA CIC RENDA FIXA EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;2026-04-08;Cancelado;2026-04-08;2025-01-31;2025-10-01;2026-09-30;7384055.81;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
39757;10355529000181;118958;2008-12-29;2008-09-17;FI;CORLEONE II FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;2026-06-18;Cancelado;2026-06-18;2024-05-20;2026-07-01;2027-06-30;44925629.48;2024-09-27;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;12695840000103;BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA
40120;10551382000103;139076;2010-04-12;2008-11-28;FI;CAIXA INFRAESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2010-04-19;2025-03-07;2025-10-01;2026-09-30;118925903.40;2025-03-10;RICARDO TROES;00360305000104;CAIXA ECONOMICA FEDERAL;PJ;42040639000140;CAIXA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
41041;11180611000185;133159;2009-12-10;2009-09-08;FI;SANTANDER FUNDO DE INVESTIMENTO INFRAESTRUTURA MASTER AÇÕES;2014-12-19;Cancelado;2014-12-19;;2021-10-01;2022-09-30;0.00;2014-12-26;JOSE DE PAIVA FERREIRA;90400888000142;BANCO SANTANDER (BRASIL) S.A.;PJ;10231177000152;SANTANDER BRASIL GESTÃO DE RECURSOS LTDA
41293;11328904000167;140660;2010-05-04;2010-04-28;FI;BB AÇÕES INFRAESTRUTURA FUNDO DE INVESTIMENTO EM COTAS DE FIF RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2010-05-07;2025-05-08;2025-10-01;2026-09-30;45761576.66;2025-05-08;DANIEL ALMEIDA BOGADO LEITE;30822936000169;BB GESTAO DE RECURSOS DTVM S.A;PJ;30822936000169;BB GESTAO DE RECURSOS DTVM S.A
41572;11451187000166;140686;2010-05-04;2010-05-04;FI;BB TOP AÇÕES INFRAESTRUTURA FUNDO DE INVESTIMENTO FINANCEIRO RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2010-05-07;2025-06-16;2026-01-01;2026-12-31;46716919.32;2025-06-18;DANIEL ALMEIDA BOGADO LEITE;30822936000169;BB GESTAO DE RECURSOS DTVM S.A;PJ;30822936000169;BB GESTAO DE RECURSOS DTVM S.A
42980;12602818000163;149225;2010-10-15;2010-10-15;FI;MB INFRAESTRUTURA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO AÇÕES BNP;2012-10-01;Cancelado;2012-10-01;;2021-01-01;2021-12-31;0.00;2012-10-24;;;;;;
45634;15029147000181;324701;2019-05-09;2019-03-15;FI;BB RENDA FIXA INCENTIVADO FIC FIF INVESTIMENTO EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2019-05-13;2025-06-24;2026-07-01;2027-06-30;109016242.49;2025-06-24;DANIEL ALMEIDA BOGADO LEITE;30822936000169;BB GESTAO DE RECURSOS DTVM S.A;PJ;30822936000169;BB GESTAO DE RECURSOS DTVM S.A
46488;16555522000190;186678;2012-08-23;2012-08-23;FI;BTG PACTUAL INFRAESTRUTURA II FEEDER FIC FI MULTIMERCADO CRÉDITO PRIVADO;2025-05-05;Cancelado;2025-05-05;;2025-04-01;2026-03-31;0.00;2025-05-26;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;60451242000123;BTG PACTUAL WM GESTÃO DE RECURSOS LTDA
46642;16703345000141;190047;2012-10-15;2012-10-09;FI;ALGARAVIA CDI DEB INCENTIVADAS FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;;Em Funcionamento Normal;2012-10-19;2024-03-22;2026-09-01;2027-08-31;58626312.99;2024-09-27;LIZANDRO SOMMER ARNONI;02332886000104;XP INVESTIMENTOS CCTVM S.A.;PJ;15289957000177;XP ADVISORY GESTAO DE RECURSOS LTDA
47839;17488648000151;203262;2013-04-24;2013-04-24;FI;BRADESCO FUNDO DE INVESTIMENTO EM AÇÕES MÁSTER INFRAESTRUTURA;2017-07-05;Cancelado;2017-07-05;;2021-03-01;2022-02-28;1509697.25;2017-07-04;ANDRE BERNARDINO DA CRUZ FILHO;60746948000112;BANCO BRADESCO S.A.;PJ;62375134000144;BRAM - BRADESCO ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS
48090;17712539000176;200581;2013-03-15;2013-03-15;FI;BTG PACTUAL INFRAESTRUTURA II FEEDER M13 FIC DE FI MULTIMERCADO CRÉDITO PRIVADO;2013-06-03;Cancelado;2013-06-03;;2021-04-01;2022-03-31;0.00;2013-06-07;ALLAN HADID;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;60451242000123;BTG PACTUAL WM GESTÃO DE RECURSOS LTDA
48476;18007780000167;218448;2013-12-10;2013-03-18;FI;CAIXA FUNDO DE INVESTIMENTO CRÉDITO PRIVADO RENDA FIXA INFRAESTRUTURA I;2014-12-12;Cancelado;2014-12-12;;;;;;;;;;;
48551;18077390000163;205141;2013-05-21;2013-05-21;FI;BTG PACTUAL INFRAESTRUTURA II FEEDER III FIC FI MULTIMERCADO CRÉDITO PRIVADO;2014-09-16;Cancelado;2014-09-16;;;;;;;;;;;
48575;18079414000113;211958;2013-08-27;2013-08-27;FI;BRADESCO FIF  - CLASSE DE INVESTIMENTO RF CRED PRIV INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2025-10-23;Cancelado;2025-10-23;2025-06-23;2025-08-01;2026-07-31;29848003.34;2025-06-23;LUIS CLAUDIO DE FREITAS COELHO PEREIRA;60746948000112;BANCO BRADESCO S.A.;PJ;60746948000112;BANCO BRADESCO S.A.
49261;18679362000116;214884;2013-10-08;2013-08-08;FI;UBS AS 77 FUNDO DE INVESTIMENTO EM INFRAESTRUTURA  RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA;;Em Funcionamento Normal;2013-12-05;2025-02-10;2025-12-01;2026-11-30;85961528.88;2025-03-28;ROGÉRIO JEMES GITIRANA;61809182000130;UBS (BRASIL) CORRETORA DE VALORES S.A;PJ;11519438000105;UBS BRASIL ADMINISTRADORA DE VALORES MOBILIÁRIOS LTDA.
49270;18679900000172;214906;2013-10-08;2013-08-08;FI;BRADESCO 392 FIF - CLASSE DE INVESTIMENTO RENDA FIXA INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;;Em Funcionamento Normal;2013-11-07;2025-03-18;2025-12-01;2026-11-30;13962098.47;2025-03-17;RICARDO BARBIERI DE ANDRADE;60746948000112;BANCO BRADESCO S.A.;PJ;60746948000112;BANCO BRADESCO S.A.
49856;19294771000167;220469;2014-01-10;2014-01-09;FI;BTG PACTUAL INFRAESTRUTURA II FEEDER 3 FIC DE FI MULTIMERCADO CRÉDITO PRIVADO;2014-01-17;Cancelado;2014-01-17;;;;0.00;2014-02-03;;;;;;
50578;20173113000104;227870;2014-06-03;2014-06-03;FI;FUNDO DE INVESTIMENTO RENDA FIXA BTG PACTUAL INFRAESTRUTURA - CRÉDITO PRIVADO;2016-09-16;Cancelado;2016-09-16;;;;;;;;;;;
50809;20468321000122;236748;2014-12-12;2014-05-16;FI;TFO INFRA RENDA FIXA FIC DE FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2021-09-06;Cancelado;2021-09-06;;2021-01-01;2021-12-31;0.00;2021-09-27;MARCELO VIEIRA FRANCISCO;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;PJ;04686893000121;TURIM 21 INVESTIMENTOS LTDA
51102;20889637000198;233439;2014-09-29;2014-08-08;FI;ÔMEGA FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;;Em Funcionamento Normal;2014-12-08;2025-04-29;2025-12-01;2026-11-30;296818038.75;2025-05-02;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;12695840000103;BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA
51844;21780714000130;241784;2015-04-13;2015-04-13;FI;DEUTSCHE FUNDO DE INVESTIMENTO MULTIMERCADO INFRAESTRUTURA GLOBAL INVESTIMENTO NO EXTERIOR;2018-06-01;Cancelado;2018-06-01;;2021-07-01;2022-06-30;0.00;2018-06-15;;;;;;
51856;21818795000110;241903;2015-04-15;2015-04-13;FI;DEUTSCHE FI EM COTAS DE FI MULTIMERCADO INFRAESTRUTURA GLOBAL INVESTIMENTO NO EXTERIOR;2018-06-12;Cancelado;2018-06-12;;2021-07-01;2022-06-30;0.00;2018-07-03;;;;;;
52422;22759995000101;245011;2015-07-10;2015-07-10;FI;SULAMÉRICA INFRA FIF INCENTIVADO DE INFRAESTRUTURA RENDA FIXA DE RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2017-05-10;2025-05-23;2026-04-01;2027-03-31;41248116.65;2025-05-22;MARIA AUGUSTA CRESPO MOSCA TOMITA;32206435000183;SUL AMERICA INVESTIMENTOS DTVM S.A.;PJ;21813291000107;SUL AMÉRICA INVESTIMENTOS GESTORA DE RECURSOS S.A.
52422;22759995000101;245011;2015-07-10;2015-07-10;FI;SULAMÉRICA INFRA FIF INCENTIVADO DE INFRAESTRUTURA RENDA FIXA DE RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2017-05-10;2025-05-23;2026-04-01;2027-03-31;41248116.65;2025-05-22;MARIA AUGUSTA CRESPO MOSCA TOMITA;32206435000183;SUL AMERICA INVESTIMENTOS DTVM S.A.;PJ;54286457000133;Sul América Gestão de Investimentos S.A.
52434;22773625000129;279269;2017-06-07;2015-06-18;FI;BNP PARIBAS DEBÊNTURES INCENTIVADAS DE INFRAESTRUTURA II FI MULTIMERCADO CRÉDITO PRIVADO;2018-04-25;Cancelado;2018-04-25;;2021-01-01;2021-12-31;50350255.08;2018-04-24;ORONZO CHIARELLA;01522368000182;BANCO BNP PARIBAS BRASIL S/A;PJ;02562663000125;BNP PARIBAS ASSET MANAGEMENT BRASIL LTDA
52589;23034963000101;258539;2016-05-12;2015-07-15;FI;PEDRA NEGRA CLASSE DE INVESTIMENTO INCENTIVADA RF CRÉDITO PRIVADO INFRAESTRUTURA - RESP LIMITADA;;Em Funcionamento Normal;2016-06-23;2025-01-15;2025-11-01;2026-10-31;759253062.45;2025-04-11;ANGELA AMODEO;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;PJ;12695840000103;BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA
52653;23186354000178;249874;2015-10-26;2015-10-26;FI;BUTIÁ DEBÊNTURES FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;;Em Funcionamento Normal;2015-11-12;2024-10-24;2026-01-01;2026-12-31;15479091.27;2024-11-01;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;22899452000190;BUTIÁ GESTÃO DE INVESTIMENTOS LTDA.
52738;23352177000152;250597;2015-11-10;2015-11-10;FI;ALOCAÇÃO FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA;2022-08-11;Cancelado;2022-08-11;;2021-11-01;2022-10-31;0.00;2022-08-22;ANDRE BERNARDINO DA CRUZ FILHO;00066670000100;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;PJ;12695840000103;BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA
52897;23631350000151;277274;2017-05-04;2015-10-26;FI;ÁGUIA FIF INV EM INFRAESTRUTURA  CLASSE DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA;;Em Funcionamento Normal;2017-05-09;2025-05-28;2026-04-01;2027-03-31;13557431.84;2025-07-01;MARCIO AURELIO DE NOBREGA;01638542000157;SAFRA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;PJ;01638542000157;SAFRA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
53015;23714022000119;294276;2018-02-01;2015-10-26;FI;SAFRA DEBÊNTURES INCENTIVADAS MASTER II FIF INV EM INFRAESTRUTURA CI EM INFRA RF RESP LIMITADA;;Em Funcionamento Normal;2019-03-27;2025-04-30;2025-10-01;2026-09-30;778413702.73;2025-07-01;MARCIO AURELIO DE NOBREGA;01638542000157;SAFRA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;PJ;01638542000157;SAFRA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
53210;23884614000189;255505;2016-02-25;2015-12-01;FI;UBS 1630 FUNDO DE INVESTIMENTO EM INFRAESTRUTURA - RENDA FIXA CREDITO PRIVADO RESP LIMITADA;;Em Funcionamento Normal;2016-05-10;2025-02-10;2026-02-01;2027-01-31;32481091.77;2025-03-28;ROGÉRIO JEMES GITIRANA;61809182000130;UBS (BRASIL) CORRETORA DE VALORES S.A;PJ;11519438000105;UBS BRASIL ADMINISTRADORA DE VALORES MOBILIÁRIOS LTDA.
53221;23884659000153;254142;2016-01-27;2015-12-01;FI;SIEBEN CDI DEB INCENTIVADAS FUNDO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;;Em Funcionamento Normal;2016-05-03;2024-01-15;2026-03-01;2027-02-28;32020610.49;2024-09-27;LIZANDRO SOMMER ARNONI;02332886000104;XP INVESTIMENTOS CCTVM S.A.;PJ;15289957000177;XP ADVISORY GESTAO DE RECURSOS LTDA
53625;24552346000160;265438;2016-09-30;2016-09-28;FI;NIKOS DEBÊNTURES INCENTIVADAS FUNDO DE INVESTIMENTO EM INFRAESTRUTURA  RENDA FIXA CRÉDITO PRIVADO LP;;Em Funcionamento Normal;2016-10-03;2024-05-15;2026-04-01;2027-03-31;14506540.45;2025-03-21;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;52906220000182;NIKOS GESTAO DE RECURSOS LTDA.
53667;24601713000179;261556;2016-07-27;2016-07-19;FI;PLURAL MASTER II DEB INCENTIVADAS CRÉDITO PRIVADO FIF RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA - RL;;Em Funcionamento Normal;2016-08-08;2025-01-06;2026-04-01;2027-03-31;142820590.49;2025-03-28;PETERSON ANTONIO DA PAZ;02201501000161;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.;PJ;11397672000280;PLURAL GESTÃO DE RECURSOS LTDA
53704;24669263000156;262420;2016-08-11;2016-08-11;FI;AZBWM QUEST LEVANTE FIC DE FI FINANCEIRO INCENTIVADO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;;Em Funcionamento Normal;2016-09-06;2025-05-09;2026-04-01;2027-03-31;46229110.15;2025-07-01;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;03829051000119;AZIMUT BRASIL WEALTH MANAGEMENT LTDA
53704;24669263000156;262420;2016-08-11;2016-08-11;FI;AZBWM QUEST LEVANTE FIC DE FI FINANCEIRO INCENTIVADO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;;Em Funcionamento Normal;2016-09-06;2025-05-09;2026-04-01;2027-03-31;46229110.15;2025-07-01;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;50544038000101;AZ QUEST INFRA LTDA.
53907;25097707000199;260533;2016-07-07;2016-07-07;FI;BTG SUPRA 90 FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;;Em Funcionamento Normal;2016-08-18;2025-06-30;2026-06-01;2027-05-31;1970024108.93;2025-07-01;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;12695840000103;BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA
53939;25108905000100;268828;2016-12-09;2016-06-02;FI;BNP PARIBAS MASTER INFRAESTRUTURA CLASSE DE INVESTIMENTO RENDA FIXA SUSTENTÁVEL IS - RESP LIMITADA;;Em Funcionamento Normal;2016-12-29;2025-06-20;2026-01-01;2026-12-31;104042826.00;2025-08-22;MARIA LUIZA GREGÓRIO PAIVA;01522368000182;BANCO BNP PARIBAS BRASIL S/A;PJ;02562663000125;BNP PARIBAS ASSET MANAGEMENT BRASIL LTDA
54200;26104747000183;277878;2017-05-16;2017-05-12;FI;BANESTES FIC DE FIF INCENTIVADOS DE INVESTIMENTO EM INFRAESTRUTURA RF CRED PRIV RESP LIMITADA;;Em Funcionamento Normal;2017-05-18;2025-03-05;2026-01-01;2026-12-31;53482817.08;2025-03-28;FÁBIO ROBERTO DE OLIVEIRA;28156057000101;BANESTES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;28156057000101;BANESTES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.
54226;26142839000158;267031;2016-11-07;2016-08-19;FI;CRICA I FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;2025-08-12;Cancelado;2025-08-12;2024-12-30;2024-10-01;2025-09-30;90380564.42;2025-01-07;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;60451242000123;BTG PACTUAL WM GESTÃO DE RECURSOS LTDA
54568;26362387000110;267678;2016-11-21;2016-09-29;FI;TFO BP INFRA RENDA FIXA FIC DE FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA;2023-07-06;Cancelado;2023-07-06;;2022-12-01;2023-11-30;0.00;2023-07-10;ANGELA AMODEO;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;PJ;04686893000121;TURIM 21 INVESTIMENTOS LTDA
54575;26362496000137;268593;2016-12-06;2016-09-28;FI;SAFRA INFRAESTRUTURA MASTER FIF INV EM INFRAESTRUTURA CI EM INFRA RF LONGO PRAZO RESP LIMITADA;;Em Funcionamento Normal;2017-06-20;2025-04-14;2025-10-01;2026-09-30;165767324.50;2025-07-01;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;01638542000157;SAFRA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
54835;26605199000175;313246;2018-11-29;2018-11-21;FI;CAPITÂNIA INFRA 30 IPCA FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA INVESTIMENTO EM INFRAESTRUTURA;;Em Funcionamento Normal;2018-12-27;2025-06-11;2026-01-01;2026-12-31;118858684.93;2025-06-12;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;41793345000127;CAPITANIA CAPITAL S.A.
54890;26680212000150;272981;2017-02-17;2017-02-17;FI;VIC INFRA II - FUNDO DE INVESTIMENTO RENDA FIXA CRÉDITO PRIVADO INFRAESTRUTURA INCENTIVADO;2017-06-08;Cancelado;2017-06-08;;2021-03-01;2022-02-28;81249602.83;2017-06-07;ANDRE BERNARDINO DA CRUZ FILHO;00066670000100;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;PJ;03356267000104;GPS PLANEJAMENTO FINANCEIRO LTDA
55010;26740634000174;273023;2017-02-17;2017-02-16;FI;MUSTANG FIF INVESTIMENTO EM INFRA CIC DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA RESP LIMITADA;;Em Funcionamento Normal;2017-02-23;2024-07-31;2026-01-01;2026-12-31;9508214.88;2024-12-19;MARCIO AURELIO DE NOBREGA;65913436000117;SAFRA ASSET CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;01638542000157;SAFRA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.
55109;26803233000116;296821;2018-03-21;2018-03-19;FI;XP DEB INCENT CDI CRÉD PRIV FIF INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA - RESP LTDA;;Em Funcionamento Normal;2018-03-29;2025-05-07;2026-01-01;2026-12-31;1937046765.36;2025-07-01;PETERSON ANTONIO DA PAZ;02201501000161;BNY MELLON SERVICOS FINANCEIROS DTVM S.A.;PJ;16789525000198;XP VISTA ASSET MANAGEMENT LTDA.
55291;27036368000166;274003;2017-03-06;2017-03-06;FI;CRODO FUNDO INCENTIVADO DE INVESTIMENTO FINANCEIRO EM INFRAESTRUTURA RENDA FIXA;;Em Funcionamento Normal;2017-03-21;2025-04-14;2026-03-01;2027-02-28;92772937.86;2025-04-24;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;12695840000103;BTG PACTUAL GESTÃO E CONSULTORIA DE INVESTIMENTOS LTDA
